ScenarioCode,StaffMemberCode,LastName,FirstName,PensionOptOut,ServiceStartDate,DateOfBirth,Apprenticeship,AvailableToAllSchools,SchoolCodes,StaffMemberEnabled,PayrollLocation,GenderCode,Casual
,85807207,Perkins,Miller,False,2023-09-01,,False,False,ALE,True,,ZZZ,False
,85931260,Stewart,Reid,False,2023-09-01,,False,False,EDU,True,,ZZZ,False
,86008969,Evans,Vivian,False,2018-09-01,,False,False,MID,True,,ZZZ,False
,86280287,Allen,Alen,False,2018-09-01,,False,False,GRE,True,,ZZZ,False
,86840875,Adams,Vincent,False,2018-09-01,,False,False,LEA,True,,ZZZ,False
,86911518,Harrison,Lucia,False,2023-09-01,,False,False,EDU,True,,ZZZ,False
,86981094,Ross,Charlie,False,2023-09-01,,False,False,EDU,True,,ZZZ,False
,86984348,Hall,Frederick,False,2018-09-01,,False,False,MIL,True,,ZZZ,False
,87041239,Kelly,Tyler,False,2023-09-01,,False,False,APP,True,,ZZZ,True
,87157440,Hawkins,Mary,False,2023-09-01,,False,False,ALE,True,,ZZZ,True
,87177945,Baker,Chester,False,2023-09-01,,False,False,MID,True,,ZZZ,False
,87317051,Ross,Lucas,False,2023-09-01,,False,False,ALE,True,,ZZZ,False
,87546153,Douglas,Tony,False,2023-09-01,,False,False,MAT,True,,ZZZ,False
,87682811,Alexander,Audrey,False,2023-09-01,,False,False,APP,True,,ZZZ,False
,87764130,Bennett,Sarah,False,2023-09-01,,False,False,ALE,True,,ZZZ,False
,87802046,Hunt,Tess,False,2023-09-01,,False,False,MAR,True,,ZZZ,True
,88159296,Ferguson,Ellia,False,2023-09-01,,False,False,MAT,True,,ZZZ,False
,88296857,Morrison,Tony,False,2023-09-01,,False,False,ALE,True,,ZZZ,False
,88718089,Scott,Tess,False,2018-09-01,,False,False,LEA,True,,ZZZ,False
,89257537,Richards,Naomi,False,2018-09-01,,False,False,MIL,True,,ZZZ,False
,89737167,Wells,Leonardo,False,2023-09-01,,False,False,APP,True,,ZZZ,False
,89807672,Douglas,Miller,False,2018-09-01,,False,False,"LEA,MIL",True,,ZZZ,False
,89839094,Russell,Thomas,False,2023-09-01,,False,False,MAR,True,,ZZZ,True
,90017506,Spencer,Natalie,False,2018-09-01,,False,False,LEA,True,,ZZZ,False
,90789602,Dixon,Rubie,False,2018-09-01,,False,False,LOR,True,,ZZZ,False
,90823647,Howard,Alisa,False,2023-09-01,,False,False,MIL,True,,ZZZ,False
,91171772,Richards,Miranda,False,2023-09-01,,False,False,MAR,True,,ZZZ,False
,91441665,Holmes,Aiden,False,2023-09-01,,False,False,MAT,True,,ZZZ,False
,91441767,Rogers,James,False,2018-09-01,,False,False,LOR,True,,ZZZ,False
,91878916,Elliott,Tess,False,2023-09-01,,False,False,MID,True,,ZZZ,False
,92029703,Thompson,Luke,False,2023-09-01,,False,False,MIL,True,,ZZZ,False
,92106268,Turner,Garry,False,2023-09-01,,False,False,MID,True,,ZZZ,False
,92188870,Alexander,Alexander,False,2018-09-01,,False,False,LOR,True,,ZZZ,False
,92193742,Davis,Kate,False,2018-09-01,,False,False,LOR,True,,ZZZ,False
,92200958,Walker,William,False,2023-09-01,,False,False,APP,True,,ZZZ,False
,92313526,Dixon,Frederick,False,2023-09-01,,False,False,APP,True,,ZZZ,True
,92353899,Kelly,Tara,False,2018-09-01,,False,False,MIL,True,,ZZZ,False
,92424030,Stevens,Tiana,False,2023-09-01,,False,False,MAR,True,,ZZZ,True
,92524070,Bailey,Luke,False,2018-09-01,,False,False,"MIL,LOR",True,,ZZZ,False
,92861451,Stevens,Dainton,False,2023-09-01,,False,False,MAR,True,,ZZZ,False
,92982577,Robinson,Adelaide,False,2018-09-01,,False,False,MIL,True,,ZZZ,False
,93040013,Warren,Alina,False,2018-09-01,,False,False,EDU,True,,ZZZ,False
,93408915,Stevens,Annabella,False,2023-09-01,,False,False,EDU,True,,ZZZ,False
,93697455,Douglas,Jacob,False,2023-09-01,,False,False,LOR,True,,ZZZ,False
,93791272,Moore,Kirsten,False,2023-09-01,,False,False,EDU,True,,ZZZ,False
,93794097,Phillips,Victoria,False,2018-09-01,,False,False,LEA,True,,ZZZ,False
,93863064,Cameron,Luke,False,2018-09-01,,False,False,LEA,True,,ZZZ,False
,93908573,Perry,Adele,False,2018-09-01,,False,False,EDU,True,,ZZZ,False
,94121068,Campbell,Cherry,False,2018-09-01,,False,False,MIL,True,,ZZZ,False
,94380950,Craig,Lucas,False,2018-09-01,,False,False,MID,True,,ZZZ,False
,94461394,Andrews,Jordan,False,2023-09-01,,False,False,MAT,True,,ZZZ,False
,94519752,Douglas,Maddie,False,2023-09-01,,False,False,EDU,True,,ZZZ,False
,94539905,Crawford,David,False,2023-09-01,,False,False,ALE,True,,ZZZ,False
,94553963,Cole,Melissa,False,2023-09-01,,False,False,APP,True,,ZZZ,False
,94602542,Cole,Preston,False,2018-09-01,,False,False,LOR,True,,ZZZ,False
,94652981,Riley,Lucia,False,2023-09-01,,False,False,APP,True,,ZZZ,False
,94668087,Campbell,Adrianna,False,2018-09-01,,False,False,MID,True,,ZZZ,False
,94813905,Carter,Isabella,False,2023-09-01,,False,False,APP,True,,ZZZ,False
,95258184,Phillips,Adelaide,False,2018-09-01,,False,False,MIL,True,,ZZZ,False
,95313017,Mitchell,Alexia,False,2023-09-01,,False,False,ALE,True,,ZZZ,False
,95409199,Andrews,Clark,False,2023-09-01,,False,False,MID,True,,ZZZ,False
,95529934,Evans,Gianna,False,2023-09-01,,False,False,APP,True,,ZZZ,False
,95546398,Foster,Elise,False,2018-09-01,,False,False,LEA,True,,ZZZ,False
,95823156,Bailey,Alberta,False,2023-09-01,,False,False,EDU,True,,ZZZ,False
,95942231,Cooper,Naomi,False,2023-09-01,,False,False,APP,True,,ZZZ,False
,95951062,Jones,Edward,False,2018-09-01,,False,False,GRE,True,,ZZZ,False
,96213821,Henderson,Paul,False,2018-09-01,,False,False,"MIL,APP",True,,ZZZ,False
,96423632,Brown,Victoria,False,2023-09-01,,False,False,MIL,True,,ZZZ,False
,96565700,Myers,Alexia,False,2018-09-01,,False,False,LEA,True,,ZZZ,False
,96658298,Stewart,Lucas,False,2018-09-01,,False,False,LEA,True,,ZZZ,False
,96881207,Brooks,Charlie,False,2018-09-01,,False,False,MAR,True,,ZZZ,False
,96965045,Barnes,Tiana,False,2018-09-01,,False,False,"MIL,LOR",True,,ZZZ,False
,97000557,Wilson,Naomi,False,2018-09-01,,False,False,EDU,True,,ZZZ,False
,97183879,Higgins,Julia,False,2018-09-01,,False,False,GRE,True,,ZZZ,False
,97441407,Grant,Connie,False,2023-09-01,,False,False,MAR,True,,ZZZ,False
,97751624,Casey,Lenny,False,2023-09-01,,False,False,MID,True,,ZZZ,False
,97907626,Harper,Charlie,False,2023-09-01,,False,False,ALE,True,,ZZZ,False
,98050065,Higgins,Jacob,False,2018-09-01,,False,False,LEA,True,,ZZZ,False
,98546966,Williams,Alissa,False,2018-09-01,,False,False,MID,True,,ZZZ,False
,98626397,Reed,Julia,False,2023-09-01,,False,False,ALE,True,,ZZZ,False
,98817203,Harrison,Bruce,False,2023-09-01,,False,False,MIL,True,,ZZZ,False
,99002980,Hill,Camila,False,2018-09-01,,False,False,LOR,True,,ZZZ,False
,99284099,Cunningham,James,False,2023-09-01,,False,False,MAR,True,,ZZZ,False
,99335081,West,Roland,False,2023-09-01,,False,False,MAR,True,,ZZZ,False
,99374547,Howard,Amber,False,2018-09-01,,False,False,EDU,True,,ZZZ,False
,99516094,Douglas,Owen,False,2018-09-01,,False,False,"MIL,APP",True,,ZZZ,False
,99588614,Lloyd,Jasmine,False,2018-09-01,,False,False,EDU,True,,ZZZ,False
,99834780,Craig,David,False,2023-09-01,,False,False,MAR,True,,ZZZ,False
,99850294,Clark,Vincent,False,2018-09-01,,False,False,GRE,True,,ZZZ,False
,ESTF_001,External,Supply Art Teacher,False,2025-09-01,,False,False,GRE,True,,ZZZ,False
,ESTF_002,External,Supply Maths Teacher,False,2025-09-01,,False,False,GRE,True,,ZZZ,False
,ESTF_003,External,Supply French Teacher,False,2025-09-01,,False,False,GRE,True,,ZZZ,False
,ESTF_004,External,Supply Sports Coach,False,2025-09-01,,False,False,MID,True,,ZZZ,False
,G46117,Thomas,David,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46118,Lopez,John,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46119,Miller,Jeff,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46120,Johnson,Susan,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46121,Jones,Susan,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46122,Johnson,Elizabeth,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46123,Jackson,Susan,False,2025-09-01,,False,False,GOO,True,GRE,M,False
,G46124,Taylor,Frank,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46125,Jackson,Sally,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46126,Miller,Jennifer,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46127,Jackson,Jennifer,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46128,Gonzalez,Ross,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46129,Taylor,Michael,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46130,Wilson,Lisa,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46131,Rodriguez,Jessica,False,2023-09-01,,False,False,GOO,True,,ZZZ,False
,G46132,Rodriguez,Thomas,False,2023-09-01,2000-10-27,True,False,GOO,True,,ZZZ,False
,G46133,Moore,Sally,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46134,Garcia,Jennifer,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46135,Jackson,Charles,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46136,Johnson,Joseph,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46137,Johnson,Thomas,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46138,Jones,Jessica,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46139,Martinez,Sarah,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46140,Brown,Lisa,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46141,Moore,Susan,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46142,Taylor,Jessica,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46143,Hernandez,Charles,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46144,Hernandez,Sarah,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46145,Gonzalez,Joseph,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46146,Gonzalez,Jennifer,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46147,Moore,Britney,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46148,Taylor,James,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46149,Anderson,David,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46150,Wilson,David,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46151,Martinez,Jennifer,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46152,Martin,Lisa,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46153,Hernandez,William,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46154,Rodriguez,Robert,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46155,Moore,Lisa,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46156,Gonzalez,Karen,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46157,Taylor,Lisa,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46158,Thomas,John,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46159,Taylor,Barbara,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46160,Jackson,Susan,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46161,Anderson,John,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46162,Moore,Jessica,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46163,Wilson,Barbara,False,2018-09-01,,False,False,GOO,True,,ZZZ,True
,G46164,Moore,Barbara,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46165,Thomas,Susan,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46166,Williams,Charles,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46167,Jones,Thomas,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46168,Jackson,Sarah,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46169,Thomas,Charles,False,2023-09-01,,False,False,GOO,True,,ZZZ,False
,G46170,Lopez,Patricia,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46171,Taylor,Thomas,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46172,Martin,Robert,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46173,Williams,Elizabeth,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46174,Martin,Susan,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46175,Garcia,Charles,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46176,Jones,Robert,False,2023-09-01,,False,False,GOO,True,,ZZZ,False
,G46177,Garcia,Linda,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46178,Williams,Sarah,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46179,Garcia,Elizabeth,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46180,Garcia,David,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46181,Thomas,Frank,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46182,Martinez,Barbara,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46183,Jackson,Lisa,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46184,Rodriguez,Lisa,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46185,Williams,Ross,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46186,Moore,Jennifer,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46187,Thomas,Richard,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46188,Brown,Thomas,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46189,Smith,Charles,False,2023-09-01,,False,False,GOO,True,,ZZZ,False
,G46190,Anderson,Thomas,False,2023-09-01,,False,False,GOO,True,,ZZZ,False
,G46191,Smith,Sarah,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46192,Martinez,Mary,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46193,Moore,Jessica,False,2023-09-01,,False,False,GOO,True,,ZZZ,False
,G46194,Williams,Mary,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46195,Rodriguez,Linda,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46196,Martinez,James,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46197,Martinez,Thomas,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46198,Smith,Elizabeth,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46199,Taylor,Susan,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46200,Mary,Garcia,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46201,Sarah,Anderson,False,2023-09-01,,False,False,GOO,True,,ZZZ,False
,G46202,Michael,Taylor,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46203,John,Martinez,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46204,Jessica,Davis,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46205,Elizabeth,Martinez,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46206,Karen,Moore,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46207,Barbara,Jones,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46208,Patricia,Rodriguez,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46209,William,Williams,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46210,Elizabeth,Miller,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46211,Jennifer,Lopez,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46212,Thomas,Smith,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46213,Patricia,Martinez,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46214,Sarah,Thomas,False,2023-09-01,,False,False,GOO,True,,ZZZ,False
,G46215,Richard,Smith,False,2023-09-01,,False,False,GOO,True,,ZZZ,False
,G46216,Richard,Gonzalez,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46217,Patricia,Miller,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46218,Richard,Garcia,False,2023-09-01,,False,False,GOO,True,,ZZZ,False
,G46219,David,Hernandez,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46220,Barbara,Rodriguez,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46221,David,Martinez,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46222,Thomas,Hernandez,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46223,Karen,Wilson,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46224,Michael,Wilson,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46225,Richard,Hernandez,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46226,James,Jones,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46227,Robert,Hernandez,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46228,Karen,Martin,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46229,Jennifer,Davis,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46230,Jennifer,Smith,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46231,James,Smith,False,2025-09-01,,False,False,GOO,True,GRE,M,False
,G46232,Charles,Brown,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46233,Joseph,Jackson,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46234,William,Taylor,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46235,Susan,Wilson,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46236,Susan,Rodriguez,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46237,John,Brown,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46238,Mary,Anderson,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,G46239,Patricia,Jackson,False,2023-09-01,,False,False,GOO,True,,ZZZ,False
,G46240,Thomas,Garcia,False,2023-09-01,2000-10-27,True,False,GOO,True,,ZZZ,False
,G46241,Barbara,Garcia,False,2018-09-01,,False,False,GOO,True,,ZZZ,False
,O46199,Brown,Sally,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46200,Williams,Rachel,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46201,Taylor,John,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46202,Lopez,Mary,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46203,Lopez,James,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46204,Moore,Linda,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46205,Gonzalez,Charles,False,2025-09-01,,False,False,OUR,True,GRE,M,False
,O46206,Gonzalez,Linda,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46207,Anderson,Joseph,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46208,Taylor,Jennifer,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46209,Jackson,Mike,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46210,Thomas,Elizabeth,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46211,Hernandez,Susan,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46212,Jones,Patricia,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46213,Taylor,Kelly,False,2023-09-01,,False,False,OUR,True,,ZZZ,False
,O46214,Taylor,Karen,False,2023-09-01,2000-10-27,True,False,OUR,True,,ZZZ,False
,O46215,Martinez,William,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46216,Moore,William,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46217,Williams,Jessica,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46218,Gonzalez,Robert,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46219,Davis,Barbara,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46220,Jackson,William,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46221,Miller,Karen,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46222,Johnson,Karen,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46223,Martinez,Tim,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46224,Anderson,James,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46225,Miller,Thomas,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46226,Smith,Robert,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46227,Jackson,Mary,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46228,Martinez,Linda,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46229,Thomas,William,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46230,Martin,Sarah,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46231,Williams,Robert,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46232,Brown,Jessica,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46233,Brown,James,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46234,Jones,Jane,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46235,Gonzalez,Michael,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46236,Williams,Jennifer,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46237,Anderson,Linda,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46238,Jones,Elizabeth,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46239,Rodriguez,William,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46240,Anderson,Jessica,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46241,Garcia,Jessica,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46242,Brown,Phil,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46243,Moore,Patricia,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46244,Martin,Michael,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46245,Rodriguez,Karen,False,2018-09-01,,False,False,OUR,True,,ZZZ,True
,O46246,Wilson,Joseph,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46247,Wilson,Jessica,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46248,Rodriguez,John,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46249,Gonzalez,Sarah,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46250,Williams,Joseph,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46251,Martin,Elizabeth,False,2023-09-01,,False,False,OUR,True,,ZZZ,False
,O46252,Anderson,Thomas,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46253,Wilson,Richard,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46254,Martin,Jennifer,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46255,Jackson,Barbara,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46256,Williams,Michael,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46257,Moore,Thomas,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46258,Jackson,Linda,False,2023-09-01,,False,False,OUR,True,,ZZZ,False
,O46259,Davis,Richard,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46260,Johnson,Richard,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46261,Davis,Linda,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46262,Jones,Mary,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46263,Williams,David,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46264,Johnson,James,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46265,Davis,Charles,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46266,Brown,Barbara,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46267,Martin,Lee,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46268,Martin,Jessica,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46269,Lopez,Karen,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46270,Miller,James,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46271,Jackson,Michael,False,2023-09-01,,False,False,OUR,True,,ZZZ,False
,O46272,Williams,Patricia,False,2023-09-01,,False,False,OUR,True,,ZZZ,False
,O46273,Martin,David,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46274,Smith,Joseph,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46275,Johnson,Charles,False,2023-09-01,,False,False,OUR,True,,ZZZ,False
,O46276,Brown,Linda,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46277,Johnson,Lisa,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46278,Martin,Richard,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46279,Anderson,Richard,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46280,Brown,Sarah,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46281,Williams,Sally,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46282,Jennifer,Anderson,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46283,Karen,Smith,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46284,William,Jones,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46285,Susan,Miller,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46286,David,Jackson,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46287,Joseph,Taylor,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46288,John,Moore,False,2025-09-01,,False,False,OUR,True,GRE,M,False
,O46289,Mary,Thomas,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46290,Joseph,Martin,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46291,Thomas,Jackson,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46292,Robert,Moore,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46293,Patricia,Thomas,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46294,Charles,Jones,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46295,Elizabeth,Moore,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46296,William,Gonzalez,False,2023-09-01,,False,False,OUR,True,,ZZZ,False
,O46297,Richard,Jackson,False,2023-09-01,2000-10-27,True,False,OUR,True,,ZZZ,False
,O46298,Michael,Hernandez,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46299,David,Brown,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46300,Jennifer,Thomas,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46301,Robert,Jackson,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
